Image,mean_y,mean_u,mean_v,std_y,std_u,std_v,skew_y,skew_u,skew_v,label
AIO1,57.357734805228866,1.8130896690421037,19.08484868622393,93.83631777891878,3.1752426136207292,30.814202526793235,1.053001686936992,1.4492115253326214,1.0734742951529566,normal
AJA1,26.360701403168314,-0.38564210409889976,7.032835697084566,72.79130478871464,1.8277257613939832,18.718540650488382,2.4685911323171323,-4.358876413631346,2.489378850743457,abnormal
AJC1,67.00642302714645,-2.9009739530723886,22.270071154250843,99.2940162000117,4.38847389272918,32.506710700036905,0.8345312039372607,-1.0351401788109984,0.8488637932292926,normal
AJE1,26.930777991990688,-0.9755940890764937,7.656677320940552,72.13875299231833,2.7088717842007317,19.752932176532237,2.3819614590799305,-2.946714668719483,2.3974656246696306,normal
AJG1,11.392607568128048,0.1755936970873575,2.8365854627081344,49.99700078201623,0.8298214526426391,11.956883629987589,4.285270122876238,5.598512789210933,4.317661900780563,normal
AJL1,46.00500370414569,-0.38186647174383875,14.404083396063601,88.93869570562066,1.9278492911869016,26.975471925340578,1.4628411273522375,-1.1693377176045914,1.4693326488855905,normal
AJN1,22.387095882509534,-0.004418626319992231,5.359431108941934,69.32903862406938,0.4738438799499965,16.056957606299896,2.833588908792881,1.4539652740588553,2.851042651550638,normal
AJP1,36.53496020968196,0.9769735028902996,11.583247837688633,78.58827102791079,2.324766382435149,24.285846800515344,1.741030665124387,2.220061963189561,1.7868910047719935,abnormal
AJW1,27.16355253209197,-0.621716861804673,7.677032327079513,72.43597160297784,1.8473881291060397,19.741160238944676,2.3787956079635055,-3.6213431602261026,2.4318387126114684,normal
AJZ1,25.281666478150573,-1.0094950924343569,8.634157537979846,66.81079920921684,2.7870181926079876,21.618243634876535,2.3901965496935977,-3.070141311228877,2.4063340520419425,normal
AKB1,2.7896957009007504,-0.07312435784989342,0.834084387921313,23.8135957394307,0.62070543552072,6.346832409265638,9.039727982403912,-10.977391962850612,8.749209109065756,normal
AKJ1,41.76592897927534,1.962977536538372,14.201014380375016,86.60987164931548,4.258744430145333,29.305104673446856,1.6118431310758652,1.8619483806092842,1.6394828267495336,normal
AKZ1,68.04955531106143,-0.553812183077197,23.73554822289556,97.4327740549148,2.0219498946591603,32.4449950484635,0.7873189791796995,-1.0068159169187791,0.7892702698312624,normal
ALC1,44.174353770573084,-1.4667701148561842,11.14937636621771,91.20008760995822,3.4410276368241433,22.545455433147822,1.6111447578084757,-2.486798801389284,1.6277240314748467,normal
ALF1,53.262330560398496,-3.1938465006226635,14.723821295143209,95.75561755584523,6.519320506025287,26.186822412403647,1.2697518109541301,-1.909801284158284,1.3050719296533915,normal
ALI1,61.37901639247072,-3.764892781977173,24.572973173262188,90.05160348203984,5.864790317673434,35.4784628091321,0.8170361491020841,-1.2843566914326068,0.8214233238823037,normal
ALU1,19.061048024506622,-0.7865015515270289,5.255481039589319,61.946803709216894,3.0410116331977575,16.30247710765396,3.064556157704276,-4.512893332926616,3.0939685306019977,normal
AMC1,28.43271751903013,-0.8400298526828482,8.380209281512828,73.97619565707511,2.294951877283819,21.396113237220913,2.2626104877613042,-2.8569121690420425,2.2833213351438215,normal
AMF1,82.40121496878814,-1.6771777609593512,19.738535242419978,113.78379762682036,2.4874427485549595,27.02347291032826,0.6690474448951436,-1.1321438096248013,0.6790055466593625,normal
AMK1,22.980385462994633,-0.7798910579883676,5.565192831280646,69.3254395196627,2.829306567232381,16.1987879811846,2.750243382464572,-4.2526769287751085,2.757024890720419,normal
AMT1,34.43703565086843,-0.9678030206222331,11.855864577657744,76.91657094019955,2.129264510832402,25.46321793281689,1.8664496099849563,-2.325598049665116,1.8992222218057642,normal
AMY1,61.191102940860205,-2.2114055322580626,19.482185940860216,96.91470577884691,3.882264004041434,29.821589143804033,1.000808948136552,-1.7601615673415418,1.0143687841608924,normal
ANC1,51.24224409108774,1.9789992964136522,15.450823293075254,95.42337808195211,3.99832301867862,28.60016872536323,1.342664930722262,1.776743558728259,1.382008724871485,normal
ANP1,7.924253947851633,-0.17796728791773758,2.2764541406536907,40.012851720189765,0.8206247647892704,10.486657507418242,5.209346350078888,-5.544678032011191,5.146486056086511,normal
ANS1,40.87832964794044,-0.1723747991276388,10.948403741145217,86.99061164795397,1.1822470628380535,22.02017993452061,1.7376742251424289,0.14286792286718933,1.7536074303621099,normal
ANV1,12.727047254460674,-0.7825134518923847,3.910107379786124,49.94983965493137,3.305248346292848,14.475525089661327,3.8381239480352374,-4.626830408255898,3.8330818237106876,normal
AOP1,41.16606287826754,0.17797379903842392,11.086819461839927,88.94313990209912,1.31444011550475,23.797424702922026,1.7250090047821505,1.657286871569525,1.7756446321750878,normal
AOS1,9.824446269063179,-0.193434259259259,2.8798521241830066,44.71333939782685,0.8699500042182731,12.604693674659448,4.5087100623341465,-4.937396125562253,4.5713942548805315,normal
AOV1,8.218766795562141,-0.17705460590509897,1.9313427414983197,42.745295307634066,1.1307181910214372,9.568580222352827,5.176535970605546,-8.075150455257235,5.165058602573172,normal
APB1,35.23247802136937,-0.8084302272887474,11.321404114762185,79.18964243017156,2.046028061311411,24.857115958013026,1.8621816597534542,-2.6992853523877653,1.9068814119698718,normal
APF1,21.45092132945238,-1.2739866783997829,7.526199282474785,62.617931721998474,3.875426291854656,21.127778835427485,2.673875794519464,-3.1309593218865808,2.688657998833104,normal
API1,71.15583648362392,-0.883569928930445,19.922347708100922,106.04734038730147,2.3068186396307584,29.331777874582983,0.8426247695251922,-2.143766366837598,0.8645891818934757,normal
APT1,16.581748145788602,-0.3913358147912188,3.595505749431742,60.83210814153293,1.8453887240877043,12.93970055501131,3.4449820646930287,-5.728176998343888,3.441307790169181,normal
APV1,35.4514344820497,-0.9165529643049871,10.746595674967235,80.31997301860874,2.4048853131791192,23.825690183111536,1.8755591285223907,-2.913946920924521,1.9082549619742892,normal
